id,created_at,user_id,screen_name,text
N/A,"""2018-10-15T22:41:37.000Z""","""Autumn""",N/A,"""Anyone who's saying \""Ugh there's better phones for cheaper\"" forgets one important factor. Its iOS there's only that many options. People who want a modern looking iPhone have three options iPhone X, iPhone Xr and iPhone Xs (Max).\nThe X is costing around 650-750$ on the used market now if you want to buy new and from Apple the Xr is the cheapest iPhone with a modern design. \nThere's options but for alot of the Xr's buyers it won't be their first iPhone therefore they're already locked in Apple's Ecosystem in a way. \nThe Xr will sell no matter how many people complain because Apple is the only distributer of iOS Software and if you want a modern looking, up-to-date new iPhone for less than a thousand bucks there's only the Xr as an option (Given you're set on buying directly from Apple otherwise fuck the Xr get the X from last year)"""
N/A,"""2018-10-15T13:42:33.000Z""","""-*Comrade*-""",N/A,"""2016: no headphone jack\n2017: no home button\n2018: ...\n2019: no charging port\n2020: no 3D Touch \n2021: ... \n2022: no screen (hologram is future)\n2023: no... mute switch?"""
N/A,"""2018-10-15T10:41:49.000Z""","""Mark M""",N/A,"""my rank\n\n1. Poduct Red\n2. Black\n3. Coral\n4. Blue\n5. Yellow\n6. White\n\nWhite is last because it looks like it  doesn't have the same glass effect as the others, and so it looks like plastic. overall great color choices, and I would go for the product red. But I will buy next years iphone because my iphone 7 plus still works like a beast even though I got it two years ago."""
N/A,"""2018-10-15T10:08:56.000Z""","""Kenneth Foo""",N/A,"""Want to know something that is mind-blowing? \u2013 The iPhone XR is actually the iPhone 9. \ud83d\ude31"""
N/A,"""2018-10-15T05:54:58.000Z""","""Larrayxoxo""",N/A,"""People complain to much about the resolution of the phone it\u2019s not the best screen in the world but it\u2019s still very good"""
N/A,"""2018-10-15T03:26:47.000Z""","""Linly Sohot""",N/A,"""color in I phone xr is still beautiful?"""
N/A,"""2018-10-15T02:53:16.000Z""","""Hannah Church""",N/A,"""What no pink !!!"""
N/A,"""2018-10-15T02:42:00.000Z""","""Ameer Abbas""",N/A,"""Wait \nNo fingerprint sensor\nNo jack\nNo 1080\nNo fast charge brick\nBut hay colors!!!"""
N/A,"""2018-10-15T00:26:15.000Z""","""George""",N/A,"""I don't see the big deal about this phone having 720p. Sure on a huge television id care. But its a phone 720p is more than enough while travelling! This is the perfect upgrade for someone like my mother who is on an iPhone 5. Apple know who they are targeting, and it's not the android retards."""
N/A,"""2018-10-14T20:14:10.000Z""","""Layton .J""",N/A,"""The R stands for Retro"""
N/A,"""2018-10-14T20:08:30.000Z""","""Raveen Bikha""",N/A,"""I\u2019m more impressed how apple did it with lcd display with minimal bezels."""
N/A,"""2018-10-14T15:56:03.000Z""","""J Tennant""",N/A,"""Digging the white \ud83d\ude0d"""
N/A,"""2018-10-14T14:24:32.000Z""","""\ud0b4\uc2a4\ubb34\uc2a4""",N/A,"""there is a reason why there are so many subscribers"""
N/A,"""2018-10-14T14:23:25.000Z""","""\ud0b4\uc2a4\ubb34\uc2a4""",N/A,"""i wanted to see this,but other youtubes didn't show thickness or bezel. i subscribe right away."""
N/A,"""2018-10-14T13:20:30.000Z""","""Reezey""",N/A,"""No 3D Touch - No Deal!\n\nMy iPhone 7 is wayyy better!"""
N/A,"""2018-10-14T10:53:52.000Z""","""Mehdi Ali Rizvi""",N/A,"""Sir, you said xs and xr have same RAM, but some other youtube channels says that Xr has 3Gb ram rather than 4 so wht does it have?"""
N/A,"""2018-10-14T05:36:40.000Z""","""iya\u0179""",N/A,"""That \""R\"" may be a step behind \""S\"", ...p,q,R,s..."""
N/A,"""2018-10-14T04:44:58.000Z""","""Napz""",N/A,"""iPhone XR U OKAY\n\n\niPhone XR U GAY"""
N/A,"""2018-10-14T04:25:59.000Z""","""Nitin Jose""",N/A,"""4gb ram??"""
N/A,"""2018-10-14T01:58:11.000Z""","""Mark M""",N/A,"""if this phone had 1080 p, I think no one would upgrade after they bought this."""
N/A,"""2018-10-14T00:10:20.000Z""","""Carbon Dementor""",N/A,"""iPhone XR is iPhone 5c"""
N/A,"""2018-10-13T23:38:50.000Z""","""Deal Though""",N/A,"""literally the 5c of 2018, nice colors"""
N/A,"""2018-10-13T20:16:19.000Z""","""Junayd A.A""",N/A,"""Xr or x I don't know which is better x has a bigger and better display but it has an older chip and lower spec camera."""
N/A,"""2018-10-13T19:37:41.000Z""","""vav247""",N/A,"""The red would have been a near-perfect design had the camera been flush."""
N/A,"""2018-10-13T18:01:56.000Z""","""Lisa Gilliland""",N/A,"""Will the product red be a limited color?"""
N/A,"""2018-10-13T14:58:06.000Z""","""Alan Xu""",N/A,"""my htc m9 from 2015 has thinner bezel..."""
N/A,"""2018-10-13T11:45:57.000Z""","""iTech""",N/A,"""Xs or Xs Max? 3:57"""
id,created_at,user_id,screen_name,text
N/A,"""2018-10-13T09:28:06.000Z""","""Colin\u2019s Music Videos""",N/A,"""iPhone Xr should of been iPhone 9"""
N/A,"""2018-10-13T08:20:28.000Z""","""Michael Gardner""",N/A,"""every reviewer...."""
N/A,"""2018-10-13T02:45:45.000Z""","""Alex Rosales""",N/A,"""I'm watching this video on 480p and it looks good"""
N/A,"""2018-10-13T00:10:35.000Z""","""Jesse Queen""",N/A,"""I've had a 5S for a while now and I definitely want to upgrade to the XR, I don't really care that much about the screen quality in my phone. I understand wanting higher resolutions, but it really doesn't bother me."""
N/A,"""2018-10-13T00:05:04.000Z""","""Clayton""",N/A,"""White is so much better! Love the contrast. Love the uncolored aluminum. The blue just looks weak."""
N/A,"""2018-10-12T23:58:51.000Z""","""Clayton""",N/A,"""NOT same RAM."""
N/A,"""2018-10-12T14:27:49.000Z""","""Istv\u00e1n Mez\u0151""",N/A,"""720 p  and LCD screen HAHAHA :D"""
N/A,"""2018-10-12T14:22:20.000Z""","""Cerystal Gaming""",N/A,"""I love yellow. My favorite color :U"""
N/A,"""2018-10-12T13:09:12.000Z""","""Nabing Gurung""",N/A,"""Why do people need headphone jack after buying iphone x xr xs and xs max\nThose who say this they are shit ass hole"""
N/A,"""2018-10-12T07:27:14.000Z""","""Satyaprakash Singh""",N/A,"""3:33 i can see her ass too !"""
N/A,"""2018-10-12T05:49:26.000Z""","""chisato okura""",N/A,"""I want 3Dtouch\uff01"""
N/A,"""2018-10-12T02:41:13.000Z""","""Zack Bartness""",N/A,"""What is sad is that the iPhone XR has the same p.p.i (pixels per inch) of 326, as the iPhone 4 that was released in 2013.... strange times we live in."""
N/A,"""2018-10-12T01:45:55.000Z""","""Marco Griffith""",N/A,"""People forget that that phone has the same screen has the 8 and that you watch 1440p"""
N/A,"""2018-10-12T00:19:24.000Z""","""Armando Montoya""",N/A,"""My freakiing ipad 4 is better"""
N/A,"""2018-10-11T22:42:15.000Z""","""xdonotenterx""",N/A,"""Ew"""
N/A,"""2018-10-11T17:50:46.000Z""","""ARC 77""",N/A,"""When Apple makes a phone with gigabit LTE, ip68 water rating AND pro motion display, I will drop my iPhone X"""
N/A,"""2018-10-11T17:35:51.000Z""","""The Hungo""",N/A,"""The phone is very nice even with the IPhone 7 and 8 style camera, but I don't think (considering it having the IPhone X screen) they should of made the edge so thick."""
N/A,"""2018-10-11T15:06:13.000Z""","""Nicol\u00f2 Papaleo""",N/A,"""In italy it costs 889 \u20ac the smaller mamory and the biggest 1059 \u20ac ! Crazy Apple! Bad idea !"""
N/A,"""2018-10-11T12:48:20.000Z""","""jesus nu\u00f1ez pimentel""",N/A,"""this remind me the iphone 5c  colors"""
N/A,"""2018-10-11T04:45:08.000Z""","""Brendon Sturgeon""",N/A,"""My iPhone 5c yellow was my favorite phone to date. I would 100% get the yellow xr if it weren\u2019t for the hideous difference between the sides and back :/"""
N/A,"""2018-10-11T04:42:30.000Z""","""TONY FERREZ""",N/A,"""Definitely, I would rather spend $120 more (right now on Tmobile) and buy the AWESOME Note 9. I'd be crazy if I spend $750 on something that is backwards as this 2018 phone."""
N/A,"""2018-10-11T04:14:56.000Z""","""Martin Mondragon""",N/A,"""Alguien espa\u00f1ol?"""
N/A,"""2018-10-11T04:12:20.000Z""","""Stock Market Investing-Stock Market Trading""",N/A,"""Seems like Apple is cheating out with this one :)"""
N/A,"""2018-10-11T02:23:44.000Z""","""shake Mind""",N/A,"""its look like Sick Version of iPhone Xs and Max"""
N/A,"""2018-10-11T02:23:11.000Z""","""shake Mind""",N/A,"""look so sick version of iPhone Xs and Max"""
N/A,"""2018-10-11T01:10:52.000Z""","""Leonardo Parra""",N/A,"""paying 750 for aluminum"""
N/A,"""2018-10-10T23:55:32.000Z""","""Inturl618""",N/A,"""Yellow xr look hot\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d"""
N/A,"""2018-10-10T23:31:23.000Z""","""SUBSCRIBE to pewdiepie 69 mill""",N/A,"""I absolutely hate the iPhone 10R because if you\u2019re looking for a good phone without an insane price tag you should look at the iPhone 8 series please this is almost worse than the iPhone 5C don\u2019t do it..."""
N/A,"""2018-10-10T18:28:52.000Z""","""Luke27*""",N/A,"""The 3D Touch is kind of a fail tbh. I would rather have 3D touching my 7 than this phone"""
N/A,"""2018-10-10T11:13:58.000Z""","""werty""",N/A,"""It look so cool"""
N/A,"""2018-10-10T11:13:44.000Z""","""werty""",N/A,"""I want to get that phone"""
N/A,"""2018-10-10T09:58:10.000Z""","""Dhruv Agrawal""",N/A,"""I hope the Moto behind putting a single camera is completeing with the Pixel. Does anyone thinks like that ??"""
N/A,"""2018-10-10T09:05:29.000Z""","""Vishkir Dayanand""",N/A,"""What does R stand for? \u201cReality\u201d check for Android users."""
N/A,"""2018-10-10T08:39:23.000Z""","""George Eastmead""",N/A,"""In this video - a man rates his favourite colours out of 10. Er... ok."""
N/A,"""2018-10-10T07:01:26.000Z""","""JAYDEN Jay""",N/A,"""Maybe the r stands for REASONABLE\ud83d\ude02"""
N/A,"""2018-10-10T04:13:31.000Z""","""Kawaiiunicorn Lover124""",N/A,"""My m sis is getting this phone, she said this is only the affordable iPhone X!"""
N/A,"""2018-10-09T23:44:58.000Z""","""PhannieWithNoOriginality""",N/A,"""I'm so confused on why people are hating on the 10r like WHO CARES IF IT IS 720p. But if you do have an  iPhone 6,7,8 it is the same display"""
N/A,"""2018-10-09T21:10:17.000Z""","""Dux""",N/A,"""I like it! I don't really care about the display quality since I only really use my Surface to watch movies. Can't wait to get this when it comes out."""
N/A,"""2018-10-09T18:58:19.000Z""","""Nidhin James""",N/A,"""R S T \ud83d\ude43"""
N/A,"""2018-10-09T18:24:32.000Z""","""kyle cleary""",N/A,"""boom im getting it"""
N/A,"""2018-10-09T17:55:41.000Z""","""Jim Mill""",N/A,"""Blah blah apple stinks"""
N/A,"""2018-10-09T17:52:39.000Z""","""Ghost""",N/A,"""I'm upgrading from the SE so I have zero complaints. Too many people making their lives all about a fucking phone\n\nIt's really sad"""
N/A,"""2018-10-09T16:14:04.000Z""","""Asif Khan""",N/A,"""Apreature of camera should high and good \nIt\u2019s will not going to get best rating \n(Potrait of IPhone XR should be in 8 through next os)"""
N/A,"""2018-10-09T15:38:06.000Z""","""RidingwithSam""",N/A,"""iphone X REGULAR"""
N/A,"""2018-10-09T14:31:15.000Z""","""Stefano Carbonera""",N/A,"""XS has 4 GB ram, XR only 3..."""
N/A,"""2018-10-09T08:43:34.000Z""","""tooSleepy4you !""",N/A,"""The iPhone x of iPhone 5c"""
N/A,"""2018-10-09T05:55:24.000Z""","""Marc Co""",N/A,"""im going with red or black maybe even both"""
N/A,"""2018-10-08T22:05:13.000Z""","""JackGang 4lyfe""",N/A,"""2016:No headphone jack\n2017:no home button and fast charging\n2018:no headphone dongle and 720p\n2019: no charging cable and headphones\n2020:no notch"""
N/A,"""2018-10-08T20:44:18.000Z""","""Mr.Riffian""",N/A,"""3D Touch is magnificent. I use it everyday all day. Which makes me wonder why you don't use it."""
N/A,"""2018-10-08T20:14:23.000Z""","""Edgar Hollywood""",N/A,"""R = Reduced Price"""
N/A,"""2018-10-08T19:40:32.000Z""","""low_quality_memes""",N/A,"""The red Xr definitely has my award for the sexiest phone of 2018"""
N/A,"""2018-10-08T16:07:10.000Z""","""OVOXO_Lesley""",N/A,"""I planned on getting this phone too I\u2019m glad I went with the XS instead."""
N/A,"""2018-10-08T13:00:14.000Z""","""Do Tuix""",N/A,"""you just a fucking idiot."""
N/A,"""2018-10-08T11:16:19.000Z""","""Yasmine Yasser""",N/A,"""i want to buy i new phone i don't know weither to go with iphone xr or samsung galaxy s9"""
N/A,"""2018-10-08T02:41:09.000Z""","""DaCreeperSlayer Silentbutdeadly""",N/A,"""Woah this will be a upgrade from my ipod XD"""
N/A,"""2018-10-08T01:18:43.000Z""","""Elijah Hooks""",N/A,"""Who else noticed the guy on the right typing really fast lol at the 5:40"""
N/A,"""2018-10-07T21:29:20.000Z""","""Nishchay Gupta""",N/A,"""Hi, i love your videos. Basically i think that \u201cr\u201d stands for \u201c9\u201d as if you see the numeric order of R from A-Z then R is at the 18th No. and if u will add 1+8 u will get 9......... I guess they indirectly trolled one plus \ud83d\ude02."""
N/A,"""2018-10-07T20:28:42.000Z""","""K2Finee""",N/A,"""iPhone 10 c... PERIODT . iPhone 5c was a hit .. lol just didn\u2019t have slo mo cam & id touch"""
N/A,"""2018-10-07T19:24:52.000Z""","""Sarina S""",N/A,"""My favorite Xr colors in order from best to worst:\n\nBlue\nCoral\nWhite\nThe mint green they didn't offer\nThe lavender they didn't offer\nBlack\nRed\nYellow"""
N/A,"""2018-10-07T19:09:10.000Z""","""Connor Ward""",N/A,"""If people don't like the Xr then just go on eBay and look at iPhone X's"""
N/A,"""2018-10-07T15:59:38.000Z""","""SUPERNOVA gamer 13""",N/A,"""XR-R: rewind revolution.\n\n\n\n\n\nmarques agree"""
N/A,"""2018-10-07T14:23:57.000Z""","""Gabriel Welt""",N/A,"""I see so many hate comments lmao. Ima say this. The XR isn\u2019t TERRIBLE. At least in my opinion. Unless me having an opinion is illegal. But I use an iPhone SE, it would be GREAT to upgrade it to a iPhone XR. Legit I use 490p on YouTube with this phone."""
N/A,"""2018-10-07T14:09:28.000Z""","""Dominick Velez""",N/A,"""iPhone 8 Plus is still the best IPhone out."""
N/A,"""2018-10-07T13:33:45.000Z""","""Nadimul Sujan""",N/A,"""I think the \""R\"" stands for rainbow, cuz of the variety of colors"""
N/A,"""2018-10-07T11:51:04.000Z""","""Joe Jonas Troops""",N/A,"""considering the shit people have been giving the display i honestly expected it to be way worse than what's shown in this video..."""
N/A,"""2018-10-07T07:38:02.000Z""","""Satish Shet""",N/A,"""Cool"""
N/A,"""2018-10-07T05:33:47.000Z""","""Tyler Houzenga""",N/A,"""just get an xs i really like mine and its a way better value"""
N/A,"""2018-10-07T05:22:26.000Z""","""G.P. Kim""",N/A,"""this phone would be super revolutionery if it released at 2013.\nbut at late 2018? utterly rubbish."""
N/A,"""2018-10-07T03:39:20.000Z""","""ariana grande is a queen""",N/A,"""they literally just flipped the cameras upside down lol !"""
N/A,"""2018-10-07T03:26:03.000Z""","""Boba Squid""",N/A,"""The notch has to mother fucking die. NOW."""
N/A,"""2018-10-07T02:07:55.000Z""","""LondonKinnaman""",N/A,"""I usually don\u2019t like phones that are bright colors but the red..damn"""
N/A,"""2018-10-07T01:40:44.000Z""","""Putu Teja""",N/A,"""WTF bazel?"""
N/A,"""2018-10-06T23:43:08.000Z""","""Tilted Tower""",N/A,"""What if the iPhone XR was the better then expected everyone would be not saying anything."""
N/A,"""2018-10-06T21:11:47.000Z""","""GARRY TAN""",N/A,"""Iphone X (Retina)"""
N/A,"""2018-10-06T20:48:52.000Z""","""adit plezt""",N/A,"""U mean this phone cant play youtube on 1080p ? Pleas answer"""
N/A,"""2018-10-06T17:24:56.000Z""","""lol""",N/A,"""Chief you didn\u2019t give the coral a rating"""
N/A,"""2018-10-06T16:14:13.000Z""","""49 Of""",N/A,"""Lol the r stands for \u201crip\u201d and the other \u201cx\u201d phones mean xxxtentacion. \u201cRip xxxtentacion\u201d"""
N/A,"""2018-10-06T13:54:22.000Z""","""aku abe""",N/A,"""I dun care about resolution, i jus care the chip. And also lower price LOL..."""
N/A,"""2018-10-06T12:26:12.000Z""","""Charles Shires""",N/A,"""Anyone know what the actual width and height of the display are? Without me having to print off a picture of the XR and start doing trigonometry ha. I was always put off buying the X over my 7 Plus because of the narrower screen, as I felt that it displayed certain content a lot smaller (Instagram for example). I'm hoping the XR has a similar width to the plus sized screens and is just taller, therefore content won't seem squashed to me!"""
N/A,"""2018-10-06T07:18:30.000Z""","""The jiro Network""",N/A,"""Maybe the R stands for Retina"""
N/A,"""2018-10-06T03:31:53.000Z""","""\u30b7\u30e3\u30c9\u30a6 \u30b6\u30d8\u30c3\u30b8\u30db\u30c3\u30b0""",N/A,"""\u30d6\u30eb\u30fc\u304c\u6b32\u3057\u3044\u3051\u3069\u3001\u30d9\u30bc\u30eb\u306f\u767d\u304c\u826f\u304b\u3063\u305f\u306a"""
N/A,"""2018-10-06T03:28:03.000Z""","""Ryan Felix""",N/A,"""Got to go white \ud83d\ude0e"""
N/A,"""2018-10-06T00:58:58.000Z""","""yaboi toaster""",N/A,"""Not 720p but 828p, which means it will be a downscaled 1080p and basically be unnoticable if you are coming from an eight, which by the way actually had 740p display and still played a downscaled 1080p"""
N/A,"""2018-10-05T23:42:13.000Z""","""Christopher Akiwowo""",N/A,"""So, do you think I should keep my iPhone 8 Plus or upgrade to iPhone Xr?"""
